novel,category,name,users,school
《龙凤宝钗缘》,E1、,白金丝手套,贺兰蒙,
《龙凤宝钗缘》,E1、,无情剑,辛芷姑,
《龙凤宝钗缘》,E2、,独门暗器,使用者,
《龙凤宝钗缘》,E2、,摄魂铃,吕鸿秋,
《龙凤宝钗缘》,E2、,金针烈焰弹,史朝英,
《风雷震九州》,,武功资料,,
《风雷震九州》,A、,攻击类,,
《风雷震九州》,A、,五虎断门刀,李光夏; 卫士; 耿秀凤,
《风雷震九州》,A、,疯魔杖法,黑木大师,
《风雷震九州》,A、,游身八卦刀法,李文成; 李光夏,
《风雷震九州》,A、,金龙鞭法,黑衣武士,
《风雷震九州》,A、,连环鞭法,黑衣武士,
《风雷震九州》,A、,青城剑法,萧青峰,青城派
《风雷震九州》,A、,七步朱砂掌,褚元,
《风雷震九州》,A、,游身八卦掌,江晓芙,
《风雷震九州》,A、,大乘般若掌,叶冲霄; 叶慕华; 宝象禅师; 上官泰,
《风雷震九州》,A、,大须弥剑式,江晓芙; 宇文雄; 叶廷宗; 钟展; 谷中莲; 江海天; 晦明禅师,天山派
《风雷震九州》,A、,追风剑式,江晓芙; 宇文雄; 叶廷宗; 钟展; 钟灵; 钟秀,天山派
《风雷震九州》,A、,天罡掌法,尉迟炯,
《风雷震九州》,A、,狮子吼功,江海天; 山官泰; 金世遗; 痛禅上人,
《风雷震九州》,A、,大力金刚掌,宇文雄; 云召; 褚蒙; 江海天; 归古愚,少林派
《风雷震九州》,A、,混元一炁功,元一冲; 仲长统,
《风雷震九州》,A、,空手入白刃,元一冲; 上官泰; 丁固; 归古愚; 风从龙,
《风雷震九州》,A、,开碑掌力,马胜龙,
《风雷震九州》,A、,回回刀法,马胜龙,
《风雷震九州》,A、,金刚指力,程百岳; 岳霆,
《风雷震九州》,A、,霹雳掌,张士龙; 褚蒙,
《风雷震九州》,A、,乱披风拐法,张士龙,
《风雷震九州》,A、,绵掌,羊吞虎,
《风雷震九州》,A、,大擒拿手法,江海天; 风从龙; 杨芃; 鹿克犀; 羊吞虎,
《风雷震九州》,A、,小擒拿手法,江海天; 林道轩; 竺尚父; 叶廷宗; 蒙永平; 风从龙; 韩隐樵,
《风雷震九州》,A、,尉迟鞭法,林道轩; 贺兰明,
《风雷震九州》,A、,大须弥掌法,江海天; 叶廷宗; 金世遗; 钟灵,天山派
《风雷震九州》,A、,分筋错骨手法,风从龙; 杨芃,
《风雷震九州》,A、,大手印,上官泰,西藏密宗
《风雷震九州》,A、,弹指神通,江海天; 谷中莲; 欧阳大娘,
《风雷震九州》,A、,伏魔杖法,杨钲,少林派
《风雷震九州》,A、,六阳手,竺尚父,
《风雷震九州》,A、,一指禅功,江海天; 林道轩; 上官纨,
《风雷震九州》,A、,连环夺命剑法,白涛道人; 松石道人,武当派
《风雷震九州》,A、,乱披风剑法,祈圣因,
《风雷震九州》,A、,大力鹰爪功,岳霆; 林清; 归古愚; 风从龙,
《风雷震九州》,A、,玄女剑法,吕莹; 独臂神尼,
《风雷震九州》,A、,佛珠降魔,大雄禅师; 痛禅上人,
《风雷震九州》,A、,百步神拳,甘人龙; 戴均,
《风雷震九州》,A、,九宫八卦阵剑法,松石道人; 雷震子; 竺尚父,武当派
《风雷震九州》,A、,蹑云剑法,辛隐农,
《风雷震九州》,A、,太清气功,金光上人; 法华上人,
《风雷震九州》,A、,天魔杖法,杨芃,
《风雷震九州》,A、,大摔碑手,江海天,
《风雷震九州》,A、,狼牙棒法,耿秀凤的四个手下,
《风雷震九州》,A、,雷神掌,欧阳大娘; 欧阳伯和,
《风雷震九州》,A、,滚地堂,尉迟炯; 宇文雄,
《风雷震九州》,A、,铁袖功,杨钲,
《风雷震九州》,A、,泼风剑法,上官泰; 上官纨; 林道轩,
《风雷震九州》,B、,防御类,,
《风雷震九州》,B、,护体神功,江海天; 钟展,
《风雷震九州》,B、,金钟罩,羊吞虎,
《风雷震九州》,B、,铁布衫,岳霆; 归古愚,
《风雷震九州》,B、,沾衣十八跌,江海天; 叶慕华,
《风雷震九州》,C、,轻功类,,
《风雷震九州》,C、,九宫步法,李光夏; 杨芃,
《风雷震九州》,C、,天罗步法,萧青峰; 江晓芙; 江海天; 林道轩; 叶廷宗; 宇文雄; 金世遗,青城派
《风雷震九州》,C、,八步赶蝉,江海天; 钟灵; 叶慕华; 宇文雄; 江晓芙,
《风雷震九州》,C、,五行步法,仲长统,
《风雷震九州》,C、,反五行步法,上官泰,
《风雷震九州》,C、,踏雪无痕,江海天,
《风雷震九州》,C、,蹑云步,林道轩,
《风雷震九州》,C、,草上飞,杨钲,
《风雷震九州》,D、,其他类,,
《风雷震九州》,D、,大周天吐纳法,将海天; 叶廷宗,
《风雷震九州》,D、,千斤坠,杨芃; 桑布巴,
《风雷震九州》,D、,天遁传音,江海天,
《风雷震九州》,D、,天魔解体大法,叶慕华,
《风雷震九州》,D、,换息吐纳,江海天; 林道轩,
《风雷震九州》,D、,壁虎爬墙,林清,
《风雷震九州》,E、,兵刃暗器,,
《风雷震九州》,E1、,奇兵利刃,使用者,
《风雷震九州》,E1、,裁云剑,江晓芙,
《风雷震九州》,E1、,鹿角叉,鹿克犀,
《风雷震九州》,E2、,独门暗器,使用者,
《风雷震九州》,E2、,天山神芒,钟展,
《散花女侠》,,武功资料,,
《散花女侠》,A、,攻击类,,
《散花女侠》,A、,长拳,樊英,少林派
《散花女侠》,A、,大摔碑手,樊英; 掌柜; 铁镜心; 毕擎天; 石惊涛; 叶成林; 张丹枫; 云重,
《散花女侠》,A、,罗汉（五行神）拳,樊英; 黑摩诃; 白摩诃; 小虎子; 于承珠; 了缘大师,少林派
《散花女侠》,A、,分筋错骨手,战三山; 白摩诃; 石鸿博; 娄桐荪,
《散花女侠》,A、,（滚）地堂拳,闻铁声; 郭成泰; 孟长生,北派
《散花女侠》,A、,毒砂掌,童家骏,
《散花女侠》,A、,大力金刚掌（手）,童家骏; 叶成林; 董岳; 云重; 玄机逸士,
《散花女侠》,A、,五虎断门刀法,张风府; 小虎子; 云重,
《散花女侠》,A、,鸳鸯连环腿,樊英; 了缘大师,
《散花女侠》,A、,玄机掌法,张丹枫; 于承珠,
《散花女侠》,A、,天罡拂尘,玄瑛道长,
《散花女侠》,A、,谭腿,卫士,
《散花女侠》,A、,太极拳,李涵真,
《散花女侠》,A、,柔功,阿萨玛; 阿合玛,西藏密宗
《散花女侠》,A、,百变玄机剑法,于承珠; 张丹枫,
《散花女侠》,A、,铁琵琶掌,了缘大师,少林派
《散花女侠》,A、,大力鹰爪功,掌柜; 顾孟章,
《散花女侠》,A、,滚地堂刀法,褚玄,北派
《散花女侠》,A、,天魔杖法,潮音和尚,
《散花女侠》,A、,小擒拿手法,石文纨; 石惊涛; 阳宗海,
《散花女侠》,A、,小天星掌力,于承珠; 摘星上人,
《散花女侠》,A、,惊涛剑法,石惊涛; 铁镜心,
《散花女侠》,A、,月牙刀法,东方洛,
《散花女侠》,A、,神风刀法,板田荣男; 小昭; 芥川龙木; 长谷川,
《散花女侠》,A、,金刚指力,毕擎天,
《散花女侠》,A、,空手入白刃,娄桐荪,
《散花女侠》,A、,无刀术,芥川龙木,
《散花女侠》,A、,惊涛掌法,铁镜心,
《散花女侠》,A、,降龙掌法,毕擎天,
《散花女侠》,A、,铁砂掌,武师,
《散花女侠》,A、,莲花腿,土司的女儿,
《散花女侠》,A、,混元真力,蒙元子,
《散花女侠》,A、,五擒掌,张大洪,河北岳家
《散花女侠》,A、,弹指神通,董岳; 叶成林,
《散花女侠》,A、,大擒拿手法,李涵真; 铁镜心; 郑国有; 娄桐荪,
《散花女侠》,A、,混元一气功,云阳真人,
《散花女侠》,A、,摘星手,摘星上人,
《散花女侠》,A、,一指禅,乌蒙夫; 于承珠; 张丹枫,
《散花女侠》,A、,罗汉神刀,玄机逸士; 董岳; 云重,
《散花女侠》,A、,玄门拂尘八法,玄瑛道长,
《散花女侠》,A、,泼风刀法,小虎子,
《散花女侠》,A、,伏魔掌,齐封,
《散花女侠》,A、,昆仑剑法,朗月禅师的两个徒弟,昆仑派
《散花女侠》,A、,连环夺命剑法,霍天都,武当派
《散花女侠》,A、,太极十三剑势,霍天都,
《散花女侠》,A、,旋风剑法,霍天都,天龙派
《散花女侠》,A、,柔云剑法,霍天都,青阳派
《散花女侠》,B、,防御类,,
《散花女侠》,B、,金钟罩,六阳真君,
《散花女侠》,B、,铁布衫,六阳真君,
《散花女侠》,B、,沾衣十八跌,无,
《散花女侠》,C、,轻功类,,
《散花女侠》,C、,穿花绕树,于承珠; 云蕾,
《散花女侠》,C、,登萍渡水,阳宗海; 于承珠,
《散花女侠》,C、,八卦步法,娄桐荪,
《散花女侠》,D、,其他类,,
《散花女侠》,D、,壁虎游墙,樊英,
《散花女侠》,D、,千斤坠,于承珠; 毕擎天; 公孙无垢,
《散花女侠》,D、,瑜伽术,黑摩诃; 白摩诃; 小虎子,
《散花女侠》,E、,兵刃暗器,,
《散花女侠》,E1、,奇兵利刃,使用者,
《散花女侠》,E1、,降龙棒,毕擎天,
《散花女侠》,E1、,青冥剑,云蕾; 于承珠,
《散花女侠》,E1、,白云剑,张丹枫,
《散花女侠》,E1、,紫虹剑,石惊涛; 铁镜心,
《散花女侠》,E1、,绿玉杖,黑摩诃,
《散花女侠》,E1、,白玉杖,白摩诃,
《散花女侠》,E1、,骷髅烈火鞭,云阳真君,
《散花女侠》,E2、,独门暗器,使用者,
《散花女侠》,E2、,子母连环蝴蝶镖,韩二嫂,
《散花女侠》,E2、,金花,云蕾; 于承珠,
《散花女侠》,E2、,金球,阿萨玛; 阿合玛,
《联剑风云录》,,武功资料,,
《联剑风云录》,A、,攻击类,,
《联剑风云录》,A、,大摔碑手,蒙元子; 萨力雄,
《联剑风云录》,A、,通臂猿功,盘天罗; 赤霞道人,
《联剑风云录》,A、,大擒拿手法,盘天罗; 褚霸; 乔少少; 乔北溟; 龙剑虹,
《联剑风云录》,A、,小天星掌力,盘天罗; 摘星上人,
《联剑风云录》,A、,惊涛剑法,铁镜心; 石惊涛,
《联剑风云录》,A、,空手入白刃,周志侠; 厉抗天; 乔少少; 乔北溟; 阳宗海; 娄桐荪; 韩铁樵,
《联剑风云录》,A、,闯少林拳,蔡福昌,少林派
《联剑风云录》,A、,百变玄机剑法,张丹枫; 张玉虎; 于承珠,
《联剑风云录》,A、,一指禅功,乌蒙夫; 张玉虎; 张丹枫; 慕容华,
《联剑风云录》,A、,罗汉五行神拳,黑摩诃; 白摩诃; 张玉虎,
《联剑风云录》,A、,百变玄机掌法,张玉虎,
《联剑风云录》,A、,大力金刚掌（手）,张玉虎; 云重; 叶成林; 董岳,
《联剑风云录》,A、,铁袖功,龙剑虹,
《联剑风云录》,A、,玄机刀法,张丹枫,
《联剑风云录》,A、,连环夺命剑法,屈九疑; 龙剑虹; 七星子,武当派
《联剑风云录》,A、,铁指禅功,张玉虎,
《联剑风云录》,A、,伏魔剑法,无,北少林
《联剑风云录》,A、,小擒拿手法,沐璘; 张玉虎; 凌云凤; 崔元溥,
《联剑风云录》,A、,崆峒剑术,霍天都,
《联剑风云录》,A、,达摩剑法,霍天都; 龙剑虹,
《联剑风云录》,A、,阴阳掌法,褚霸,
《联剑风云录》,A、,七阴毒掌,阴秀兰; 阴蕴玉,
《联剑风云录》,A、,金刀刀法,周志侠,
《联剑风云录》,A、,降龙棒法,丐帮弟子; 张玉虎,丐帮
《联剑风云录》,A、,修罗阴煞功,乔北溟; 乔少少,
《联剑风云录》,A、,分筋错骨手法,七星子; 娄桐荪,
《联剑风云录》,A、,弹指神通,张丹枫,
《联剑风云录》,A、,大力千斤掌,七星子,
《联剑风云录》,A、,太极拳,无,
《联剑风云录》,A、,九阳毒掌,石镜涵,
《联剑风云录》,A、,滚地堂刀法,庞家护院; 周志侠,
《联剑风云录》,A、,百步神拳,刘完达,
《联剑风云录》,A、,金鹏十八变,万家树; 万天鹏,
《联剑风云录》,A、,追风剑式,龙剑虹; 霍天都,
《联剑风云录》,A、,摘星手,摘星上人,
《联剑风云录》,A、,赤煞掌,管神龙,
《联剑风云录》,A、,铁砂掌,大雄道人; 董牧,
《联剑风云录》,A、,呼魂搜魄,萨力雄,
《联剑风云录》,A、,七十二手金锤,萨力雄,
《联剑风云录》,A、,混元霹雳掌,符大元,
《联剑风云录》,A、,绵掌,叶成林,
《联剑风云录》,A、,连环弹腿,管神龙,
《联剑风云录》,A、,玄阴指,乔北溟; 乔少少,
《联剑风云录》,A、,穿云指,摘星上人,
《联剑风云录》,A、,金刚指力,云重,
《联剑风云录》,A、,风雷剑法,镇天神君,
《联剑风云录》,A、,伏象神功,乔北溟,
《联剑风云录》,B、,防御类,,
《联剑风云录》,B、,金钟罩,曲野樵,
《联剑风云录》,B、,沾衣十八跌,霍天都,
《联剑风云录》,B、,护体神功,云重,
《联剑风云录》,C、,轻功类,,
《联剑风云录》,C、,黄鹄冲霄,石文纨; 乔少少,
《联剑风云录》,C、,迷踪步法,大雄道人,
《联剑风云录》,C、,陆地飞腾,凌云凤; 霍天都,
《联剑风云录》,C、,八步赶蝉,凌云凤; 于承珠; 张玉虎,
《联剑风云录》,C、,穿花绕树,于承珠; 张玉虎; 云蕾; 凌云凤; 沐璘,
《联剑风云录》,C、,凌云纵,张玉虎,
《联剑风云录》,D、,其他类,,
《联剑风云录》,D、,瑜伽功,黑摩诃; 白摩诃; 张玉虎,
《联剑风云录》,D、,千斤坠,张玉虎; 乌蒙夫,
《联剑风云录》,D、,童子功,张玉虎,
《联剑风云录》,E、,兵刃暗器,,
《联剑风云录》,E1、,奇兵利刃,使用者,
《联剑风云录》,E1、,紫虹剑,铁镜心,
《联剑风云录》,E1、,青冥剑,于承珠,
《联剑风云录》,E1、,松纹古定剑,管神龙,
《联剑风云录》,E1、,八角紫金锤,曲野樵; 萨力雄,
《联剑风云录》,E2、,独门暗器,使用者,
《联剑风云录》,E2、,毒龙锥,崔宝山,
《联剑风云录》,E2、,星形毒环,石镜涵,
《联剑风云录》,E2、,连环子母弹,阴秀兰,
《联剑风云录》,E2、,毒雾金针火焰弹,阴秀兰,
《大唐游侠传》,,武功资料,,
《大唐游侠传》,A、,攻击类,,
《大唐游侠传》,A、,金刚手（掌）,田承嗣; 段珪璋; 卫越,
《大唐游侠传》,A、,袁公剑法,薛嵩; 精精儿; 空空儿,
《大唐游侠传》,A、,霹雳掌,窦令符,
《大唐游侠传》,A、,八仙剑,铁摩勒,
《大唐游侠传》,A、,虎爪擒拿手,田承嗣,
《大唐游侠传》,A、,空手入白刃,尉迟恭; 尉迟北; 精精儿,
《大唐游侠传》,A、,罗汉神拳,无,
《大唐游侠传》,A、,北派长拳,宇文通,
《大唐游侠传》,A、,地堂刀法,卫士,
《大唐游侠传》,A、,游身八卦刀,南霁云; 窦缐娘,
《大唐游侠传》,A、,阴阳刀法,石一龙; 石一虎,
《大唐游侠传》,A、,混元牌法,窦令侃,
《大唐游侠传》,A、,龙形剑法,段珪璋; 铁摩勒,
《大唐游侠传》,A、,小天星掌力,精精儿; 尉迟北; 羊牧劳,
《大唐游侠传》,A、,分筋错骨手法,杜百英; 尉迟北; 羊牧劳,
《大唐游侠传》,A、,绵掌,王燕羽; 展元修; 羊牧劳,
《大唐游侠传》,A、,青城剑法,杜百英,
《大唐游侠传》,A、,大擒拿手法,褚遂; 羊牧劳,
《大唐游侠传》,A、,杀手锏,秦襄,
《大唐游侠传》,A、,进步鸳鸯连环腿,秦襄,
《大唐游侠传》,A、,五门八卦刀法,南霁云,
《大唐游侠传》,A、,小擒拿手法,褚遂,
《大唐游侠传》,A、,金弓十八打,窦缐娘,
《大唐游侠传》,A、,乱披风剑法,段珪璋; 道人,
《大唐游侠传》,A、,五禽掌,卫越,
《大唐游侠传》,A、,一指禅,卫越,
《大唐游侠传》,A、,阴阳双毒掌,展大娘,
《大唐游侠传》,A、,铁袖功,展大娘,
《大唐游侠传》,A、,流云飞袖,展大娘,
《大唐游侠传》,A、,降魔杖法,皇甫嵩,
《大唐游侠传》,A、,铁砂掌,羊牧劳,
《大唐游侠传》,A、,大摔碑手,铁摩勒; 段珪璋,
《大唐游侠传》,A、,降魔杵法,司空拔,
《大唐游侠传》,A、,七步追魂掌法,羊牧劳,
《大唐游侠传》,A、,旋风天魔指,韩湛,
《大唐游侠传》,A、,坎离气功,转轮法王,
《大唐游侠传》,A、,狮子吼功,无,
《大唐游侠传》,A、,纯阳罡气,卜安期,
《大唐游侠传》,A、,三十六式快刀,南霁云,
《大唐游侠传》,A、,辟云锄法,牛不耕,
《大唐游侠传》,B、,防御类,,
《大唐游侠传》,B、,沾衣十八跌,段珪璋; 卫越; 羊牧劳,
《大唐游侠传》,B、,金钟罩,展大娘; 铁崑仑,
《大唐游侠传》,C、,轻功类,,
《大唐游侠传》,C、,穿花绕树,窦缐娘; 韩湛,
《大唐游侠传》,C、,登萍渡水,段珪璋,
《大唐游侠传》,C、,陆地飞腾,南霁云,
《大唐游侠传》,C、,登云纵,南霁云,
《大唐游侠传》,C、,八步赶蝉,南霁云; 段克邪,
《大唐游侠传》,C、,一鹤冲天,南霁云; 夏凌霜; 铁摩勒; 王龙客,
《大唐游侠传》,D、,其他类,,
《大唐游侠传》,D、,七绝诛魔阵,精精儿; 转轮法王; 天德禅师; 王龙客; 展大娘,
《大唐游侠传》,E、,奇兵利刃,使用者,
《大唐游侠传》,E、,湛卢剑,长乐公主,
《大唐游侠传》,E、,天赐神牌,窦令侃,
《大唐游侠传》,E、,精金短剑,精精儿,
《大唐游侠传》,E、,金装锏,秦襄,
《大唐游侠传》,E、,乌金锄,牛不耕,
《慧剑心魔》,,武功资料,,
《慧剑心魔》,A、,攻击类,,
《慧剑心魔》,A、,五禽掌法,展伯承; 展龙飞,
《慧剑心魔》,A、,五禽剑法,展伯承,
《慧剑心魔》,A、,穿云手,褚葆龄,
《慧剑心魔》,A、,小擒拿手法,展伯承; 褚葆龄; 褚遂,
《慧剑心魔》,A、,断门剑法,褚遂; 展伯承,
《慧剑心魔》,A、,空手入白刃,展伯承; 华宗岱; 泰洛; 丘大必; 仇敖; 沙铁山; 空空儿,
《慧剑心魔》,A、,天罡剑法,展伯承,
《慧剑心魔》,A、,大力鹰爪功,班彪; 沙铁山,
《慧剑心魔》,A、,断魂刀,班彪,
《慧剑心魔》,A、,夺魄枪,班冲,
《慧剑心魔》,A、,狮子吼功,华宗岱; 展元修,
《慧剑心魔》,A、,天魔杖法,卜天仇,
《慧剑心魔》,A、,绵掌,展伯承; 华宗岱; 沙铁山; 司空图,
《慧剑心魔》,A、,尉迟鞭法,尉迟俊,
《慧剑心魔》,A、,大摔碑手,华宗岱; 方辟符; 周同; 铁摩勒,
《慧剑心魔》,A、,袁公剑法,段克邪; 空空儿; 铁铮,
《慧剑心魔》,A、,分筋错骨手法,段克邪; 辛芷姑; 沙铁山,
《慧剑心魔》,A、,大力金刚掌,泰洛; 沙铁山; 周同,少林派
《慧剑心魔》,A、,腐骨掌,泰洛,
《慧剑心魔》,A、,飞龙剑法,铁摩勒; 铁凝,
《慧剑心魔》,A、,游身剑法,铁凝,
《慧剑心魔》,A、,醉八仙拳法,丘大必,
《慧剑心魔》,A、,五行拳,鲍泰,少林派
《慧剑心魔》,A、,七步追魂掌,羊牧劳; 沙铁山,
《慧剑心魔》,A、,乱披风刀法,南夏雷; 楚平原,
《慧剑心魔》,A、,大擒拿手法,司空猛; 司空图,
《慧剑心魔》,A、,惊神笔法,华宗岱; 华剑虹; 铁铮,
《慧剑心魔》,A、,弹指神通,司空猛; 空空儿,
《慧剑心魔》,A、,五虎断门刀,褚遂; 褚葆龄; 帅万雄; 刘芒; 郑镇国; 秦观海,
《慧剑心魔》,A、,长拳,鲍泰,
《慧剑心魔》,A、,泼风刀,仇敖,
《慧剑心魔》,A、,游身八卦刀,刘芒,
《慧剑心魔》,A、,大手印,无咎; 无妄,
《慧剑心魔》,A、,天龙掌法,铁摩勒,
《慧剑心魔》,B、,防御类,,
《慧剑心魔》,B、,铁布衫,程德威,
《慧剑心魔》,B、,金钟罩,无,
《慧剑心魔》,B、,沾衣十八跌,华宗岱; 甘泉; 空空儿,
《慧剑心魔》,B、,童子功,段克邪,
《慧剑心魔》,C、,轻功类,,
《慧剑心魔》,C、,五禽身法,展伯承,
《慧剑心魔》,C、,八步赶蝉,段克邪,
《慧剑心魔》,C、,一鹤冲天,铁凝; 空空儿,
《慧剑心魔》,C、,草上飞,华宗岱,
《慧剑心魔》,C、,登萍渡水,秦观海,
《慧剑心魔》,D、,其他类,,
《慧剑心魔》,D、,千斤坠,空空儿,
《慧剑心魔》,D、,天魔解体大法,展元修,
《慧剑心魔》,E、,独门暗器,使用者,
《慧剑心魔》,E、,锦云兜,曲英,
《剑网尘丝》,,武功资料,,
《剑网尘丝》,A、,攻击类,,
《剑网尘丝》,A、,绵掌,姜雪君的母亲; 丁勃; 假剪千崖（慕容垂）; 剪乾坤,
《剑网尘丝》,A、,一指禅功,无,
《剑网尘丝》,A、,混元一炁功,孟仲强; 剪一山; 齐燕然; 卫天元; 卫承纲,华山派、昆仑派
《剑网尘丝》,A、,弹指神通,卫天元; 齐勒铭; 汤怀远; 齐燕然,
《剑网尘丝》,A、,八卦掌,王殿英,
《剑网尘丝》,A、,蹑云剑法,徐中乐; 穆志遥; 穆良驹; 穆良骅,穆家
《剑网尘丝》,A、,大摔碑手,徐中乐; 徐锦瑶; 剪千崖; 假剪千崖（慕容垂）; 剪乾坤; 彭大遒,
《剑网尘丝》,A、,阴阳五行掌,剪千崖,
《剑网尘丝》,A、,连环夺命剑法,游扬; 叶忍堂; 一瓢道人; 玉虚子,武当派、崆峒派
《剑网尘丝》,A、,龙爪手,剪千崖; 凌虚,华山派
《剑网尘丝》,A、,小天星掌力,卫天元; 游扬,
《剑网尘丝》,A、,金刚掌力,游扬; 大内侍卫,少林派
《剑网尘丝》,A、,铁袖功,无,少林派、雪山派
《剑网尘丝》,A、,流云飞袖,齐燕然; 齐漱玉; 卫承纲; 卫天元,
《剑网尘丝》,A、,惊神笔法,楚劲松; 楚天舒,扬州楚家
《剑网尘丝》,A、,六阳手,无,保定杨家
《剑网尘丝》,A、,太清气功,卫天元,
《剑网尘丝》,A、,小擒拿手法,鲍令晖; 卫天元,
《剑网尘丝》,A、,柔云剑法,无,武当派
《剑网尘丝》,A、,雷神掌,假剪千崖（慕容垂）,西藏密宗
《剑网尘丝》,A、,乱披风拐法,贺敬金; 李力宏,
《剑网尘丝》,A、,铁指功,卢志高,
《剑网尘丝》,A、,地堂刀刀法,骆宏,保定石家
《剑网尘丝》,A、,鸳鸯进步连环腿,齐漱玉; 汤怀远,
《剑网尘丝》,A、,大擒拿手法,凌霄,
《剑网尘丝》,A、,大须弥剑式,齐燕然; 天山派弟子,天山派
《剑网尘丝》,A、,无极剑法,无,华山派
《剑网尘丝》,A、,五行拳,凌虚,华山派
《剑网尘丝》,A、,三才剑法,天梧的三个弟子,
《剑网尘丝》,A、,罗汉拳,印新磨,少林派
《剑网尘丝》,A、,般若神功,印新磨,少林派
《剑网尘丝》,A、,伏魔杖,印新磨,少林派
《剑网尘丝》,A、,五虎断门刀法,谢国镗; 鲍胜,
《剑网尘丝》,A、,雷神指,齐勒铭; 欧阳镜无,
《剑网尘丝》,A、,狮子吼功,楚劲松,
《剑网尘丝》,A、,大挪移五行推手,齐燕然; 齐勒铭; 卫天元,
《剑网尘丝》,A、,空手入白刃,齐勒铭,
《剑网尘丝》,A、,铁砂掌,无,
《剑网尘丝》,A、,毒砂掌,无,
《剑网尘丝》,A、,火焰刀,宇文浩,白驼山
《剑网尘丝》,A、,寒冰掌,宇文浩,白驼山
《剑网尘丝》,A、,大力鹰爪功,佟开甲; 王大鹏,
《剑网尘丝》,A、,幻剑,上官飞凤,
《剑网尘丝》,B、,防御类,,
《剑网尘丝》,B、,沾衣十八跌,卫天元; 齐勒铭,
《剑网尘丝》,C、,轻功类,,
《剑网尘丝》,C、,蹑云步法,穆良驹; 穆良骅,
《剑网尘丝》,C、,八步赶蝉,楚天舒; 楚天虹,
《剑网尘丝》,D、,其他类,,
《剑网尘丝》,D、,天遁传音,齐勒铭; 上官飞凤,
《剑网尘丝》,D、,天魔解体大法,齐勒铭,
《剑网尘丝》,E、,兵刃暗器,,
《剑网尘丝》,E1、,奇兵利刃,使用者,
《剑网尘丝》,E1、,藤蛇鞭,齐燕然; 齐漱玉,
《剑网尘丝》,E2、,独门暗器,使用者,
《剑网尘丝》,E2、,香雾弹,宇文浩,
《广陵剑》,,武功资料,,
《广陵剑》,A、,攻击类,,
《广陵剑》,A、,蟠龙刀法,单拔群,
《广陵剑》,A、,大擒拿手法,单拔群; 宁广德; 穆士杰; 令狐雍,
《广陵剑》,A、,金刚指力,云浩,
《广陵剑》,A、,无名剑法（广陵剑）,张丹枫; 陈石星,
《广陵剑》,A、,弹指神通,云浩; 单拔群; 陈石星; 葛南威,
《广陵剑》,A、,金刚掌力,云浩,少林派
《广陵剑》,A、,狮子吼功,云浩; 单拔群; 张丹枫,
《广陵剑》,A、,修罗阴煞功,乔北溟; 厉抗天,
《广陵剑》,A、,绵掌,雷震岳,
《广陵剑》,A、,云家刀法,云浩; 云瑚; 陈石星; 黑摩诃,
《广陵剑》,A、,疯魔杖法,铁杖禅师,少林派
《广陵剑》,A、,闪电刀法,余峻峰,
《广陵剑》,A、,一指禅功,段剑平,
《广陵剑》,A、,大力鹰爪功,沙通海; 宁广德; 诸宏; 穆士杰; 东门壮; 王宗允,
《广陵剑》,A、,尉迟鞭法,霍六奇,
《广陵剑》,A、,混元一炁功,章铁夫; 仲帮主,
《广陵剑》,A、,铁砂掌,章铁夫; 房豪,
《广陵剑》,A、,分筋错骨手法,章铁夫; 雷震岳; 陈石星; 房豪; 佘迪民; 赫天德,
《广陵剑》,A、,大摔碑手,潘力宏; 石广元; 池梁; 令狐雍; 慕容圭,
《广陵剑》,A、,五行掌法,章铁夫,
《广陵剑》,A、,阴阳掌,令狐雍,
《广陵剑》,A、,空手入白刃,宁广德,
《广陵剑》,A、,连环夺命剑法,黄叶道人,
《广陵剑》,A、,铁袖功,弥罗法师; 阎宗保,
《广陵剑》,A、,霹雳掌,无,武当派
《广陵剑》,A、,混玄一煞功,穆士杰,
《广陵剑》,A、,惊神笔法,葛南威; 池梁,
《广陵剑》,A、,金弓十八打,无,
《广陵剑》,A、,越女剑法,杜素素,
《广陵剑》,A、,劈挂掌,姜选,
《广陵剑》,A、,奔雷掌,符坚城,
《广陵剑》,A、,龙爪手,袁奎,
《广陵剑》,A、,天魔掌,弥罗法师,
《广陵剑》,A、,连环鸳鸯腿,沙通海,
《广陵剑》,A、,孟家快刀,无,
《广陵剑》,A、,石家快刀,无,
《广陵剑》,A、,追风刀刀法,阿璞; 风天扬,
《广陵剑》,A、,龙象功,弥罗法师,
《广陵剑》,A、,大手印,弥罗法师,
《广陵剑》,A、,纯阳罡气,葛南威,
《广陵剑》,A、,天龙功,柳树庄,
《广陵剑》,B、,防御类,,
《广陵剑》,B、,沾衣十八跌,陈石星; 司空阔,
《广陵剑》,C、,轻功类,,
《广陵剑》,C、,八步赶蝉,陈石星; 云瑚,
《广陵剑》,C、,比翼双（齐）飞,陈石星; 云瑚,
《广陵剑》,C、,燕子三抄水,云瑚,
《广陵剑》,D、,其他类,,
《广陵剑》,D、,童子功,池梁,
《广陵剑》,D、,大周天吐纳法,陈石星,
《广陵剑》,D、,千斤坠,陈石星; 令狐雍,
《广陵剑》,D、,壁虎游墙功,龙成斌,
《广陵剑》,D、,刀网阵,余峻峰,
《广陵剑》,E、,兵刃暗器,,
《广陵剑》,E1、,奇兵利刃,使用者,
《广陵剑》,E1、,白虹剑,张丹枫; 陈石星,
