novel,name,description,importance
《慧剑心魔》,铁铮,铁摩勒之子，空空儿之徒。,other
《慧剑心魔》,铁摩勒,绿林盟主，“三大剑客”之一。,other
《慧剑心魔》,段克邪,段珪璋之子，“三大剑客”之一，空空儿的师弟。,other
《慧剑心魔》,史若梅,段克邪之妻，原名薛红线。,other
《慧剑心魔》,空空儿,“三大剑客”之一，“天下第一神偷”，铁铮之师。,other
《慧剑心魔》,辛芷姑,“无情剑”，铁凝之师，空空儿之妻。,other
《慧剑心魔》,杜百英,“金剑青囊”，铁摩勒的得力助手。,other
《慧剑心魔》,褚遂,王伯通的副寨主。,other
《慧剑心魔》,楚平原,师陀国王夫。,other
《慧剑心魔》,宇文虹霓,师陀国女王，楚平原之妻。,other
《慧剑心魔》,韩芷芬,铁摩勒之妻。,other
《慧剑心魔》,独孤宇,“铁扇书生”，独孤莹之兄，刘振、夏侯英的结义兄弟，,other
《慧剑心魔》,独孤莹,独孤宇之妹，吕鸿春之妻。,other
《慧剑心魔》,刘振,刘芒之父，独孤宇、夏侯英的结义兄长。,other
《慧剑心魔》,龙成香,辛芷姑首徒，穆康之妻。,other
《慧剑心魔》,龙成芳,龙成香之妹。,other
《慧剑心魔》,南夏雷,南霁云的长子。,other
《慧剑心魔》,南春雷,南霁云的次子。,other
《慧剑心魔》,南秋雷,南霁云之女，排行第三。,other
《慧剑心魔》,南冬雷,南霁云的四子。,other
《慧剑心魔》,穆安,蒲邑大豪。,other
《慧剑心魔》,穆康,穆安之子。,other
《慧剑心魔》,华宗岱,“笔扫千军”，华剑虹之父。,other
《慧剑心魔》,华剑虹,华宗岱之女。,other
《慧剑心魔》,方辟符,磨镜老人的关门弟子。,other
《慧剑心魔》,聂隐娘,方辟符之妻。,other
《慧剑心魔》,吕鸿春,“神箭手”，吕鸿秋之兄。,other
《慧剑心魔》,吕鸿秋,“金铃女侠”，吕鸿春之妹，独孤宇之妻。,other
《慧剑心魔》,夏侯英,刘振、独孤宇的结义兄弟，绿林义军首领。,other
《慧剑心魔》,周同,扬州海河帮帮主。,other
《慧剑心魔》,辛天雄,原金鸡岭寨主，现跟随铁摩勒。,other
《慧剑心魔》,盖天豪,原牟世杰副手，现跟随铁摩勒。,other
《慧剑心魔》,盖天仙,盖天豪之妹，卓木伦的王妃。,other
《慧剑心魔》,董钊,“金刀”，老英雄。,other
《慧剑心魔》,石敢当,海河帮副帮主。,other
《慧剑心魔》,邹胜,长江口外小岛岛主，周同好友。,other
《慧剑心魔》,程德威,山东名武师。,other
《慧剑心魔》,甘泉,韩湛的师弟。,other
《慧剑心魔》,夏侯勇,夏侯英的疏堂侄儿。,other
《慧剑心魔》,陈凤豪,陈元贵之子。,other
《慧剑心魔》,陈凤英,陈凤豪之妹。,other
《慧剑心魔》,乌获,宇文虹霓最得力的四个武士之一。,other
《慧剑心魔》,木里,宇文虹霓最得力的四个武士之一。,other
《慧剑心魔》,葛什,宇文虹霓最得力的四个武士之一。,other
《慧剑心魔》,哈克,宇文虹霓最得力的四个武士之一。,other
《慧剑心魔》,浩罕,师陀国猎人，后成为空空儿的徒弟。,other
《慧剑心魔》,苏木,义军头领。,other
《慧剑心魔》,巴大维,回纥第一高手。,other
《慧剑心魔》,曲离,原回纥第一高手，回纥副元帅。,other
《慧剑心魔》,幻空上人,鄂克沁寺的监寺。,other
《慧剑心魔》,曲英,曲离之妹。,other
《慧剑心魔》,王泰,幽州丐帮分舵主。,other
《慧剑心魔》,秦观海,南秋雷的师兄。,other
《慧剑心魔》,香贝,一个部落王公的女儿，宇文虹霓之友。,other
《慧剑心魔》,彩凤,聂隐娘的女仆,other
《慧剑心魔》,三、反派人物,,other
《慧剑心魔》,窦元,窦令符的小儿子。,other
《慧剑心魔》,帅万雄,黑虎寨寨主。,other
《慧剑心魔》,卜仇天,独行大盗。,other
《慧剑心魔》,班彪,豹子岗的强盗，班冲之兄，“两枪三刀双豹子”之一。,other
《慧剑心魔》,班冲,豹子岗的强盗，班彪之弟，“两枪三刀双豹子”之一。,other
《慧剑心魔》,田悦,田承嗣之子。,other
《慧剑心魔》,尉迟俊,尉迟北的侄儿。,other
《慧剑心魔》,北宫横,司空图二徒弟。,other
《慧剑心魔》,石攻,石错之兄。,other
《慧剑心魔》,石错,石攻之弟。,other
《慧剑心魔》,司空图,“雪山老怪”，邪派第一高手。,other
《慧剑心魔》,司空猛,司空图之子。,other
《慧剑心魔》,泰洛,回纥四大高手之一。,other
《慧剑心魔》,丘必大,回纥第三名高手。,other
《慧剑心魔》,沙铁山,追魂帮帮主。,other
《慧剑心魔》,仇敖,沙铁山的二弟。,other
《慧剑心魔》,鲍泰,沙铁山的三弟。,other
《慧剑心魔》,西门旺,司空图大徒弟,other
《慧剑心魔》,左刺花,回纥军都统。,other
《慧剑心魔》,拓跋赤,回纥主帅。,other
《慧剑心魔》,拓跋元,拓跋赤之子。,other
《慧剑心魔》,拓跋雄,拓跋赤的侄儿。,other
《慧剑心魔》,吉纳,师陀国伪王。,other
《慧剑心魔》,车卫,回纥先锋。,other
《慧剑心魔》,乙辛,回纥四大高手之一。,other
《慧剑心魔》,无咎,西藏密宗的高手。,other
《慧剑心魔》,无妄,西藏密宗的高手，无咎的师弟。,other
《慧剑心魔》,周宝阳,王典的卫士队长，神箭手。,other
《慧剑心魔》,四、提到人物,,other
《慧剑心魔》,展元修,展伯承之父。,other
《慧剑心魔》,王燕羽,展伯承之母。,other
《慧剑心魔》,段珪璋,段克邪之父，“两大游侠”之一。,other
《慧剑心魔》,窦令侃,三十年前的绿林盟主，“窦家五虎”之首，铁摩勒的义父。,other
《慧剑心魔》,铁昆仑,铁摩勒的之父。,other
《慧剑心魔》,王伯通,原绿林盟主，展伯承的外祖父。,other
《慧剑心魔》,王龙客,王伯通之子。,other
《慧剑心魔》,转轮法王,王龙客之师。,other
《慧剑心魔》,妙慧神尼,王燕羽之师。,other
《慧剑心魔》,精精儿,空空儿的师弟。,other
《慧剑心魔》,窦线娘,段珪璋之妻，“窦家五虎”之妹。,other
《慧剑心魔》,南霁云,“两大游侠”之一。,other
《慧剑心魔》,展龙飞,展伯承的祖父。,other
《慧剑心魔》,秦襄,,other
《慧剑心魔》,史朝英,辛芷姑二徒弟。,other
《慧剑心魔》,尉迟北,羽林军副统领。,other
《慧剑心魔》,薛嵩,"潞州节度使,史若梅的义父。",other
《慧剑心魔》,聂锋,聂隐娘之父。,other
《慧剑心魔》,磨镜老人,铁摩勒的之师。,other
《慧剑心魔》,灵鹫上人,灵鹫派创始人。,other
《慧剑心魔》,夏凌霜,南霁云之妻，妙慧神尼之徒。,other
《慧剑心魔》,杯渡禅师,少林寺方丈。,other
《慧剑心魔》,牟世杰,前任绿林盟主。,other
《慧剑心魔》,卓木伦,奚族王子。,other
《慧剑心魔》,张巡,唐朝名将。,other
《慧剑心魔》,羊牧劳,沙铁山之师。,other
《慧剑心魔》,藏灵子,空空儿之师。,other
《慧剑心魔》,李元兴,扬州节度使。,other
《慧剑心魔》,窦令符,“窦家五虎”之一，窦元之父。,other
《慧剑心魔》,韩湛,铁凝的外祖父。,other
《慧剑心魔》,牟沧浪,扶桑岛岛主。,other
《慧剑心魔》,陈元贵,师陀国村民。,other
《慧剑心魔》,章留仙,幽州节度使。,other
《慧剑心魔》,王典,范阳节度使。,other
《慧剑心魔》,郑镇国,秦观海、南秋雷的太师祖。,other
《慧剑心魔》,田承嗣,魏博节度使。,other
《慧剑心魔》,幻灭,鄂克沁寺方丈,other
《慧剑心魔》,幻寂,鄂克沁寺藏经楼主持,other
《剑网尘丝》,卫天元,“飞天神龙”，齐燕然的徒孙。,main
《剑网尘丝》,姜雪君,姜志奇之女。卫天元的情侣。,main
《剑网尘丝》,楚天舒,“铁笔书生”，楚劲松与龙帼英之子。,main
《剑网尘丝》,齐漱玉,齐勒铭与庄英男之女。,main
《剑网尘丝》,齐勒铭,齐燕然之子。,main
《剑网尘丝》,齐燕然,天下第一高手，剑法天下第三。,other
《剑网尘丝》,上官飞凤,上官云龙之女。,other
《剑网尘丝》,楚劲松,“扬州大侠”，楚天舒之父。,other
《剑网尘丝》,庄英男,楚劲松之妻，齐勒铭的前妻。,other
《剑网尘丝》,穆娟娟,“银狐”，穆好好之妹，齐勒铭的情妇。,other
《剑网尘丝》,申公达,“包打听”，“顺风耳”。,other
《剑网尘丝》,枯禅大师,少林寺监寺。,other
《剑网尘丝》,郭元宰,徐中岳六徒弟。,other
《剑网尘丝》,鲍崇义,洛阳武学世家。,other
《剑网尘丝》,鲍令晖,鲍崇义之子。,other
《剑网尘丝》,一瓢道长,崆峒派掌门。,other
《剑网尘丝》,游扬,一瓢道长的大徒弟。,other
《剑网尘丝》,孟仲强,昆仑派弟子。,other
《剑网尘丝》,凌玉燕,青城派弟子。,other
《剑网尘丝》,徐锦瑶,徐中岳之女。,other
《剑网尘丝》,铁力夫,男傧相。,other
《剑网尘丝》,王殿英,八卦掌掌门。,other
《剑网尘丝》,梅清风,梅花剑掌门。,other
《剑网尘丝》,剪千崖,“剪大先生”，剪一山之兄。,other
《剑网尘丝》,印新磨,少林派俗家弟子。,other
《剑网尘丝》,叶忍堂,武当派四大弟子之一。,other
《剑网尘丝》,李仲元,徐中岳大徒弟。,other
《剑网尘丝》,汤怀远,震远镖局总镖头。,other
《剑网尘丝》,邓一舟,徐中岳四徒弟。,other
《剑网尘丝》,金兆英,徐中岳三徒弟。,other
《剑网尘丝》,春兰,姜志希的丫头。,other
《剑网尘丝》,叶隐农,叶天士的后人。,other
《剑网尘丝》,丁勃,以前为辽东大盗，现是齐燕然的仆人。,other
《剑网尘丝》,楚天虹,楚劲松与庄英男之女。,other
《剑网尘丝》,方绍武,徐中岳之徒。,other
《剑网尘丝》,谢国镗,洛阳名武师，徐中岳的好友。,other
《剑网尘丝》,王妈,庄英男的奶妈。,other
《剑网尘丝》,汤怀义,汤怀远的胞弟，贺敬金的义弟。,other
《剑网尘丝》,玉虚子,俗名潘俊，字逊岳。“玉面郎君”，“武当五老”之末。,other
《剑网尘丝》,天权,华山派掌门。,other
《剑网尘丝》,天璇,华山派六长老中排行第四。,other
《剑网尘丝》,涵虚,天权道人之徒。,other
《剑网尘丝》,涵谷,"天权道人之徒,涵虚的师弟。",other
《剑网尘丝》,白仁甫,天梧道人之徒。,other
《剑网尘丝》,薛仁豪,天梧道人之徒。,other
《剑网尘丝》,天玑,华山派六长老中排行第二。,other
《剑网尘丝》,天梧,华山派六长老中排行第一。,other
《剑网尘丝》,天枢,华山派六长老中排行第五。,other
《剑网尘丝》,瑶光,华山派六长老中排行第六。,other
《剑网尘丝》,青鸾,瑶光之徒。,other
《剑网尘丝》,凌霄,天玑之徒。,other
《剑网尘丝》,凌虚,天权之徒。,other
《剑网尘丝》,凌云,天璇之徒。,other
《剑网尘丝》,凌宝,天玑之徒。,other
《剑网尘丝》,无色大师,香界寺主持。,other
《剑网尘丝》,汤秉乾,汤怀远之子。,other
《剑网尘丝》,梅道生,梅花剑（拳）的新任掌门，梅清风之弟。,other
《剑网尘丝》,雍惊涛,京师武术界的老前辈。,other
《剑网尘丝》,鲍胜,震远镖局的老镖师。,other
《剑网尘丝》,雷超,震远镖局的老镖师。,other
《剑网尘丝》,三、反派人物,,other
《剑网尘丝》,徐中岳,中州大侠，卫天元的杀父仇人。,other
《剑网尘丝》,赵红眉,“玉面罗刹”，赵青眉之姐。,other
《剑网尘丝》,姜志希,姜雪君的堂叔，徐中岳的门客。,other
《剑网尘丝》,萨都刺,“冀北双魔中的老大”，猫鹰岛上的野人。,other
《剑网尘丝》,萨都拉,“冀北双魔中的老二”，猫鹰岛上的野人。,other
《剑网尘丝》,穆好好,“金狐”，巴大山之妻，宇文雷之妻。,other
《剑网尘丝》,秦兆阳,“秦岭三英”的老大，黑道人物。,other
《剑网尘丝》,骆宏,“秦岭三英”的老二，保定地堂刀石家的弟子。,other
《剑网尘丝》,卢志高,“秦岭三英”的老三。,other
《剑网尘丝》,宇文浩,宇文冲之子。,other
《剑网尘丝》,宇文冲,白驼山主。,other
《剑网尘丝》,穆良驹,穆志遥之子，穆良骅的孪生哥哥。,other
《剑网尘丝》,穆良骅,穆志遥之子，穆良驹的孪生弟弟。,other
《剑网尘丝》,彭大遒,穆志瑶的管家，曾任大内侍卫。,other
《剑网尘丝》,佟开甲,“大力神”，穆志瑶礼聘的教头。,other
《剑网尘丝》,王大鹏,“鹰爪王”，穆志遥的手下。,other
《剑网尘丝》,李力宏,“铁拐李”，宇文冲的手下。,other
《剑网尘丝》,四、提到人物,,other
《剑网尘丝》,周霸,“大刀神”。,other
《剑网尘丝》,金光道长,武当派掌门。,other
《剑网尘丝》,贺敬金,“川西大侠”，黑道分赃的头目之一。,other
《剑网尘丝》,孤云道人,一瓢道长的三徒弟。,other
《剑网尘丝》,剪一山,“剪二先生”，剪千崖之弟。,other
《剑网尘丝》,姜志奇,化名姜远庸，姜雪君之父，楚劲松的师弟。,other
《剑网尘丝》,韩霸,“大刀”，强盗大头领。,other
《剑网尘丝》,张宏,“小李广”，强盗二头领。,other
《剑网尘丝》,华光道长,华山派上一代掌门。,other
《剑网尘丝》,卫承纲,卫天元之父，齐燕然之徒，天地会首领之一。,other
《剑网尘丝》,赵青眉,徐中岳的前妻。,other
《剑网尘丝》,叶天士,浙西名医。,other
